File path,labels
F:\Similar Image Finder\dataset\2494.jpg,0
F:\Similar Image Finder\dataset\2495.jpg,3
F:\Similar Image Finder\dataset\2496.jpg,3
F:\Similar Image Finder\dataset\2497.jpg,2
F:\Similar Image Finder\dataset\2498.jpg,1
F:\Similar Image Finder\dataset\2499.jpg,1
F:\Similar Image Finder\dataset\25.jpg,2
F:\Similar Image Finder\dataset\250.jpg,1
F:\Similar Image Finder\dataset\2500.jpg,3
F:\Similar Image Finder\dataset\2501.jpg,0
F:\Similar Image Finder\dataset\2502.jpg,2
F:\Similar Image Finder\dataset\2503.jpg,3
F:\Similar Image Finder\dataset\2504.jpg,1
F:\Similar Image Finder\dataset\2505.jpg,2
F:\Similar Image Finder\dataset\2506.jpg,1
F:\Similar Image Finder\dataset\2507.jpg,3
F:\Similar Image Finder\dataset\2508.jpg,1
F:\Similar Image Finder\dataset\2509.jpg,0
F:\Similar Image Finder\dataset\251.jpg,0
F:\Similar Image Finder\dataset\2510.jpg,1
F:\Similar Image Finder\dataset\2511.jpg,2
F:\Similar Image Finder\dataset\2512.jpg,2
F:\Similar Image Finder\dataset\2513.jpg,1
F:\Similar Image Finder\dataset\2514.jpg,1
F:\Similar Image Finder\dataset\2515.jpg,3
F:\Similar Image Finder\dataset\2516.jpg,1
F:\Similar Image Finder\dataset\2517.jpg,1
F:\Similar Image Finder\dataset\2518.jpg,0
F:\Similar Image Finder\dataset\2519.jpg,1
F:\Similar Image Finder\dataset\252.jpg,3
F:\Similar Image Finder\dataset\2520.jpg,2
F:\Similar Image Finder\dataset\2521.jpg,1
F:\Similar Image Finder\dataset\2522.jpg,1
F:\Similar Image Finder\dataset\2523.jpg,2
F:\Similar Image Finder\dataset\2524.jpg,0
F:\Similar Image Finder\dataset\2525.jpg,3
F:\Similar Image Finder\dataset\2526.jpg,1
F:\Similar Image Finder\dataset\2527.jpg,1
F:\Similar Image Finder\dataset\2528.jpg,2
F:\Similar Image Finder\dataset\2529.jpg,2
F:\Similar Image Finder\dataset\253.jpg,3
F:\Similar Image Finder\dataset\2530.jpg,1
F:\Similar Image Finder\dataset\2531.jpg,2
F:\Similar Image Finder\dataset\2532.jpg,2
F:\Similar Image Finder\dataset\2533.jpg,3
F:\Similar Image Finder\dataset\2534.jpg,2
F:\Similar Image Finder\dataset\2535.jpg,3
F:\Similar Image Finder\dataset\2536.jpg,3
F:\Similar Image Finder\dataset\2537.jpg,1
F:\Similar Image Finder\dataset\2538.jpg,0
F:\Similar Image Finder\dataset\2539.jpg,0
F:\Similar Image Finder\dataset\254.jpg,1
F:\Similar Image Finder\dataset\2540.jpg,0
F:\Similar Image Finder\dataset\2541.jpg,1
F:\Similar Image Finder\dataset\2542.jpg,2
F:\Similar Image Finder\dataset\2543.jpg,3
F:\Similar Image Finder\dataset\2544.jpg,1
F:\Similar Image Finder\dataset\2545.jpg,3
F:\Similar Image Finder\dataset\2546.jpg,0
F:\Similar Image Finder\dataset\2547.jpg,0
F:\Similar Image Finder\dataset\2548.jpg,0
F:\Similar Image Finder\dataset\2549.jpg,2
F:\Similar Image Finder\dataset\255.jpg,0
F:\Similar Image Finder\dataset\2550.jpg,2
F:\Similar Image Finder\dataset\2551.jpg,1
F:\Similar Image Finder\dataset\2552.jpg,0
F:\Similar Image Finder\dataset\2553.jpg,3
F:\Similar Image Finder\dataset\2554.jpg,0
F:\Similar Image Finder\dataset\2555.jpg,0
F:\Similar Image Finder\dataset\2556.jpg,0
F:\Similar Image Finder\dataset\2557.jpg,2
F:\Similar Image Finder\dataset\2558.jpg,3
F:\Similar Image Finder\dataset\2559.jpg,2
F:\Similar Image Finder\dataset\256.jpg,3
F:\Similar Image Finder\dataset\2560.jpg,0
F:\Similar Image Finder\dataset\2561.jpg,1
F:\Similar Image Finder\dataset\2562.jpg,1
F:\Similar Image Finder\dataset\2563.jpg,3
F:\Similar Image Finder\dataset\2564.jpg,2
F:\Similar Image Finder\dataset\2565.jpg,2
F:\Similar Image Finder\dataset\2566.jpg,3
F:\Similar Image Finder\dataset\2567.jpg,2
F:\Similar Image Finder\dataset\2568.jpg,0
F:\Similar Image Finder\dataset\2569.jpg,2
F:\Similar Image Finder\dataset\257.jpg,2
F:\Similar Image Finder\dataset\2570.jpg,0
F:\Similar Image Finder\dataset\2571.jpg,3
F:\Similar Image Finder\dataset\2572.jpg,1
F:\Similar Image Finder\dataset\2573.jpg,0
F:\Similar Image Finder\dataset\2574.jpg,2
F:\Similar Image Finder\dataset\2575.jpg,0
F:\Similar Image Finder\dataset\2576.jpg,0
F:\Similar Image Finder\dataset\2577.jpg,0
F:\Similar Image Finder\dataset\2578.jpg,3
F:\Similar Image Finder\dataset\2579.jpg,1
F:\Similar Image Finder\dataset\258.jpg,2
F:\Similar Image Finder\dataset\2580.jpg,2
F:\Similar Image Finder\dataset\2581.jpg,2
F:\Similar Image Finder\dataset\2582.jpg,3
F:\Similar Image Finder\dataset\2583.jpg,2
F:\Similar Image Finder\dataset\2584.jpg,3
F:\Similar Image Finder\dataset\2585.jpg,0
F:\Similar Image Finder\dataset\2586.jpg,3
F:\Similar Image Finder\dataset\2587.jpg,1
F:\Similar Image Finder\dataset\2588.jpg,3
F:\Similar Image Finder\dataset\2589.jpg,2
F:\Similar Image Finder\dataset\259.jpg,0
F:\Similar Image Finder\dataset\2590.jpg,3
F:\Similar Image Finder\dataset\2591.jpg,1
F:\Similar Image Finder\dataset\2592.jpg,3
F:\Similar Image Finder\dataset\2593.jpg,3
F:\Similar Image Finder\dataset\2594.jpg,0
F:\Similar Image Finder\dataset\2595.jpg,2
F:\Similar Image Finder\dataset\2596.jpg,3
F:\Similar Image Finder\dataset\2597.jpg,1
F:\Similar Image Finder\dataset\2598.jpg,1
F:\Similar Image Finder\dataset\2599.jpg,1
F:\Similar Image Finder\dataset\26.jpg,2
F:\Similar Image Finder\dataset\260.jpg,3
F:\Similar Image Finder\dataset\2600.jpg,3
F:\Similar Image Finder\dataset\2601.jpg,3
F:\Similar Image Finder\dataset\2602.jpg,1
F:\Similar Image Finder\dataset\2603.jpg,3
F:\Similar Image Finder\dataset\2604.jpg,0
F:\Similar Image Finder\dataset\2605.jpg,3
F:\Similar Image Finder\dataset\2606.jpg,3
F:\Similar Image Finder\dataset\2607.jpg,0
F:\Similar Image Finder\dataset\2608.jpg,0
F:\Similar Image Finder\dataset\2609.jpg,3
F:\Similar Image Finder\dataset\261.jpg,3
F:\Similar Image Finder\dataset\2610.jpg,1
F:\Similar Image Finder\dataset\2611.jpg,0
F:\Similar Image Finder\dataset\2612.jpg,0
F:\Similar Image Finder\dataset\2613.jpg,3
F:\Similar Image Finder\dataset\2614.jpg,0
F:\Similar Image Finder\dataset\2615.jpg,2
F:\Similar Image Finder\dataset\2616.jpg,0
F:\Similar Image Finder\dataset\2617.jpg,3
F:\Similar Image Finder\dataset\2618.jpg,1
F:\Similar Image Finder\dataset\2619.jpg,2
F:\Similar Image Finder\dataset\262.jpg,2
F:\Similar Image Finder\dataset\2620.jpg,1
F:\Similar Image Finder\dataset\2621.jpg,2
F:\Similar Image Finder\dataset\2622.jpg,3
F:\Similar Image Finder\dataset\2623.jpg,3
F:\Similar Image Finder\dataset\2624.jpg,0
F:\Similar Image Finder\dataset\2625.jpg,1
F:\Similar Image Finder\dataset\2626.jpg,3
F:\Similar Image Finder\dataset\2627.jpg,0
F:\Similar Image Finder\dataset\2628.jpg,1
F:\Similar Image Finder\dataset\2629.jpg,3
F:\Similar Image Finder\dataset\263.jpg,1
F:\Similar Image Finder\dataset\2630.jpg,3
F:\Similar Image Finder\dataset\2631.jpg,2
F:\Similar Image Finder\dataset\2632.jpg,0
F:\Similar Image Finder\dataset\2633.jpg,0
F:\Similar Image Finder\dataset\2634.jpg,0
F:\Similar Image Finder\dataset\2635.jpg,3
F:\Similar Image Finder\dataset\2636.jpg,1
F:\Similar Image Finder\dataset\2637.jpg,1
F:\Similar Image Finder\dataset\2638.jpg,3
F:\Similar Image Finder\dataset\2639.jpg,0
F:\Similar Image Finder\dataset\264.jpg,1
F:\Similar Image Finder\dataset\2640.jpg,0
F:\Similar Image Finder\dataset\2641.jpg,1
F:\Similar Image Finder\dataset\2642.jpg,3
F:\Similar Image Finder\dataset\2643.jpg,0
F:\Similar Image Finder\dataset\2644.jpg,2
F:\Similar Image Finder\dataset\2645.jpg,2
F:\Similar Image Finder\dataset\2646.jpg,1
F:\Similar Image Finder\dataset\2647.jpg,1
F:\Similar Image Finder\dataset\2648.jpg,2
F:\Similar Image Finder\dataset\2649.jpg,0
F:\Similar Image Finder\dataset\265.jpg,3
F:\Similar Image Finder\dataset\2650.jpg,1
F:\Similar Image Finder\dataset\2651.jpg,3
F:\Similar Image Finder\dataset\2652.jpg,0
F:\Similar Image Finder\dataset\2653.jpg,3
F:\Similar Image Finder\dataset\2654.jpg,2
F:\Similar Image Finder\dataset\2655.jpg,1
F:\Similar Image Finder\dataset\2656.jpg,0
F:\Similar Image Finder\dataset\2657.jpg,0
F:\Similar Image Finder\dataset\2658.jpg,0
F:\Similar Image Finder\dataset\2659.jpg,0
F:\Similar Image Finder\dataset\266.jpg,1
F:\Similar Image Finder\dataset\2660.jpg,3
F:\Similar Image Finder\dataset\2661.jpg,3
F:\Similar Image Finder\dataset\2662.jpg,0
F:\Similar Image Finder\dataset\2663.jpg,2
F:\Similar Image Finder\dataset\2664.jpg,2
F:\Similar Image Finder\dataset\2665.jpg,3
F:\Similar Image Finder\dataset\2666.jpg,0
F:\Similar Image Finder\dataset\2667.jpg,3
F:\Similar Image Finder\dataset\2668.jpg,3
F:\Similar Image Finder\dataset\2669.jpg,3
F:\Similar Image Finder\dataset\267.jpg,1
F:\Similar Image Finder\dataset\2670.jpg,3
F:\Similar Image Finder\dataset\2671.jpg,1
F:\Similar Image Finder\dataset\2672.jpg,1
F:\Similar Image Finder\dataset\2673.jpg,3
F:\Similar Image Finder\dataset\2674.jpg,0
F:\Similar Image Finder\dataset\2675.jpg,2
F:\Similar Image Finder\dataset\2676.jpg,3
F:\Similar Image Finder\dataset\2677.jpg,3
F:\Similar Image Finder\dataset\2678.jpg,2
F:\Similar Image Finder\dataset\2679.jpg,2
F:\Similar Image Finder\dataset\268.jpg,2
F:\Similar Image Finder\dataset\2680.jpg,0
F:\Similar Image Finder\dataset\2681.jpg,3
F:\Similar Image Finder\dataset\2682.jpg,3
F:\Similar Image Finder\dataset\2683.jpg,2
F:\Similar Image Finder\dataset\2684.jpg,1
F:\Similar Image Finder\dataset\2685.jpg,2
F:\Similar Image Finder\dataset\2686.jpg,0
F:\Similar Image Finder\dataset\2687.jpg,1
F:\Similar Image Finder\dataset\2688.jpg,3
F:\Similar Image Finder\dataset\2689.jpg,1
F:\Similar Image Finder\dataset\269.jpg,0
F:\Similar Image Finder\dataset\2690.jpg,0
F:\Similar Image Finder\dataset\2691.jpg,3
F:\Similar Image Finder\dataset\2692.jpg,2
F:\Similar Image Finder\dataset\2693.jpg,1
F:\Similar Image Finder\dataset\2694.jpg,0
F:\Similar Image Finder\dataset\2695.jpg,3
F:\Similar Image Finder\dataset\2696.jpg,3
F:\Similar Image Finder\dataset\2697.jpg,0
F:\Similar Image Finder\dataset\2698.jpg,2
F:\Similar Image Finder\dataset\2699.jpg,3
F:\Similar Image Finder\dataset\27.jpg,0
F:\Similar Image Finder\dataset\270.jpg,1
F:\Similar Image Finder\dataset\2700.jpg,3
F:\Similar Image Finder\dataset\2701.jpg,1
F:\Similar Image Finder\dataset\2702.jpg,3
F:\Similar Image Finder\dataset\2703.jpg,0
F:\Similar Image Finder\dataset\2704.jpg,1
F:\Similar Image Finder\dataset\2705.jpg,3
F:\Similar Image Finder\dataset\2706.jpg,0
F:\Similar Image Finder\dataset\2707.jpg,3
F:\Similar Image Finder\dataset\2708.jpg,3
F:\Similar Image Finder\dataset\2709.jpg,1
F:\Similar Image Finder\dataset\271.jpg,3
F:\Similar Image Finder\dataset\2710.jpg,3
F:\Similar Image Finder\dataset\2711.jpg,3
F:\Similar Image Finder\dataset\2712.jpg,0
F:\Similar Image Finder\dataset\2713.jpg,3
F:\Similar Image Finder\dataset\2714.jpg,0
F:\Similar Image Finder\dataset\2715.jpg,1
F:\Similar Image Finder\dataset\2716.jpg,0
F:\Similar Image Finder\dataset\2717.jpg,2
F:\Similar Image Finder\dataset\2718.jpg,2
F:\Similar Image Finder\dataset\2719.jpg,0
F:\Similar Image Finder\dataset\272.jpg,0
F:\Similar Image Finder\dataset\2720.jpg,0
F:\Similar Image Finder\dataset\2721.jpg,0
F:\Similar Image Finder\dataset\2722.jpg,0
F:\Similar Image Finder\dataset\2723.jpg,1
F:\Similar Image Finder\dataset\2724.jpg,3
F:\Similar Image Finder\dataset\2725.jpg,0
F:\Similar Image Finder\dataset\2726.jpg,3
F:\Similar Image Finder\dataset\2727.jpg,0
F:\Similar Image Finder\dataset\2728.jpg,1
F:\Similar Image Finder\dataset\2729.jpg,2
F:\Similar Image Finder\dataset\273.jpg,1
F:\Similar Image Finder\dataset\2730.jpg,0
F:\Similar Image Finder\dataset\2731.jpg,3
F:\Similar Image Finder\dataset\2732.jpg,0
F:\Similar Image Finder\dataset\2733.jpg,0
F:\Similar Image Finder\dataset\2734.jpg,3
F:\Similar Image Finder\dataset\2735.jpg,1
F:\Similar Image Finder\dataset\2736.jpg,0
F:\Similar Image Finder\dataset\2737.jpg,3
F:\Similar Image Finder\dataset\2738.jpg,0
F:\Similar Image Finder\dataset\2739.jpg,3
F:\Similar Image Finder\dataset\274.jpg,0
F:\Similar Image Finder\dataset\2740.jpg,1
F:\Similar Image Finder\dataset\2741.jpg,0
F:\Similar Image Finder\dataset\2742.jpg,2
F:\Similar Image Finder\dataset\2743.jpg,2
F:\Similar Image Finder\dataset\2744.jpg,2
F:\Similar Image Finder\dataset\2745.jpg,1
F:\Similar Image Finder\dataset\2746.jpg,1
F:\Similar Image Finder\dataset\2747.jpg,3
F:\Similar Image Finder\dataset\2748.jpg,2
F:\Similar Image Finder\dataset\2749.jpg,2
F:\Similar Image Finder\dataset\275.jpg,0
F:\Similar Image Finder\dataset\2750.jpg,1
F:\Similar Image Finder\dataset\2751.jpg,1
F:\Similar Image Finder\dataset\2752.jpg,3
F:\Similar Image Finder\dataset\2753.jpg,1
F:\Similar Image Finder\dataset\2754.jpg,2
F:\Similar Image Finder\dataset\2755.jpg,0
F:\Similar Image Finder\dataset\2756.jpg,0
F:\Similar Image Finder\dataset\2757.jpg,2
F:\Similar Image Finder\dataset\2758.jpg,1
F:\Similar Image Finder\dataset\2759.jpg,0
F:\Similar Image Finder\dataset\276.jpg,3
F:\Similar Image Finder\dataset\2760.jpg,3
F:\Similar Image Finder\dataset\2761.jpg,3
F:\Similar Image Finder\dataset\2762.jpg,2
F:\Similar Image Finder\dataset\2763.jpg,2
F:\Similar Image Finder\dataset\2764.jpg,1
F:\Similar Image Finder\dataset\2765.jpg,3
F:\Similar Image Finder\dataset\2766.jpg,3
F:\Similar Image Finder\dataset\2767.jpg,2
F:\Similar Image Finder\dataset\2768.jpg,3
F:\Similar Image Finder\dataset\2769.jpg,1
F:\Similar Image Finder\dataset\277.jpg,3
F:\Similar Image Finder\dataset\2770.jpg,3
F:\Similar Image Finder\dataset\2771.jpg,2
F:\Similar Image Finder\dataset\2772.jpg,1
F:\Similar Image Finder\dataset\2773.jpg,1
F:\Similar Image Finder\dataset\2774.jpg,2
F:\Similar Image Finder\dataset\2775.jpg,1
F:\Similar Image Finder\dataset\2776.jpg,1
F:\Similar Image Finder\dataset\2777.jpg,1
F:\Similar Image Finder\dataset\2778.jpg,1
F:\Similar Image Finder\dataset\2779.jpg,1
F:\Similar Image Finder\dataset\278.jpg,1
F:\Similar Image Finder\dataset\2780.jpg,3
F:\Similar Image Finder\dataset\2781.jpg,3
F:\Similar Image Finder\dataset\2782.jpg,1
F:\Similar Image Finder\dataset\2783.jpg,2
F:\Similar Image Finder\dataset\2784.jpg,0
F:\Similar Image Finder\dataset\2785.jpg,3
F:\Similar Image Finder\dataset\2786.jpg,0
F:\Similar Image Finder\dataset\2787.jpg,3
F:\Similar Image Finder\dataset\2788.jpg,1
F:\Similar Image Finder\dataset\2789.jpg,0
F:\Similar Image Finder\dataset\279.jpg,1
F:\Similar Image Finder\dataset\2790.jpg,3
F:\Similar Image Finder\dataset\2791.jpg,3
F:\Similar Image Finder\dataset\2792.jpg,2
F:\Similar Image Finder\dataset\2793.jpg,3
F:\Similar Image Finder\dataset\2794.jpg,0
F:\Similar Image Finder\dataset\2795.jpg,3
F:\Similar Image Finder\dataset\2796.jpg,2
F:\Similar Image Finder\dataset\2797.jpg,3
F:\Similar Image Finder\dataset\2798.jpg,1
F:\Similar Image Finder\dataset\2799.jpg,3
F:\Similar Image Finder\dataset\28.jpg,3
F:\Similar Image Finder\dataset\280.jpg,0
F:\Similar Image Finder\dataset\2800.jpg,3
F:\Similar Image Finder\dataset\2801.jpg,1
F:\Similar Image Finder\dataset\2802.jpg,2
F:\Similar Image Finder\dataset\2803.jpg,3
F:\Similar Image Finder\dataset\2804.jpg,3
F:\Similar Image Finder\dataset\2805.jpg,3
F:\Similar Image Finder\dataset\2806.jpg,1
F:\Similar Image Finder\dataset\2807.jpg,1
F:\Similar Image Finder\dataset\2808.jpg,2
F:\Similar Image Finder\dataset\2809.jpg,0
F:\Similar Image Finder\dataset\281.jpg,2
F:\Similar Image Finder\dataset\2810.jpg,3
F:\Similar Image Finder\dataset\2811.jpg,2
F:\Similar Image Finder\dataset\2812.jpg,3
F:\Similar Image Finder\dataset\2813.jpg,3
F:\Similar Image Finder\dataset\2814.jpg,3
F:\Similar Image Finder\dataset\2815.jpg,3
F:\Similar Image Finder\dataset\2816.jpg,3
F:\Similar Image Finder\dataset\2817.jpg,3
F:\Similar Image Finder\dataset\2818.jpg,3
F:\Similar Image Finder\dataset\2819.jpg,3
F:\Similar Image Finder\dataset\282.jpg,3
F:\Similar Image Finder\dataset\2820.jpg,2
F:\Similar Image Finder\dataset\2821.jpg,0
F:\Similar Image Finder\dataset\2822.jpg,2
F:\Similar Image Finder\dataset\2823.jpg,3
F:\Similar Image Finder\dataset\2824.jpg,3
F:\Similar Image Finder\dataset\2825.jpg,3
F:\Similar Image Finder\dataset\2826.jpg,2
F:\Similar Image Finder\dataset\2827.jpg,0
F:\Similar Image Finder\dataset\2828.jpg,3
F:\Similar Image Finder\dataset\2829.jpg,3
F:\Similar Image Finder\dataset\283.jpg,3
F:\Similar Image Finder\dataset\2830.jpg,2
F:\Similar Image Finder\dataset\2831.jpg,2
F:\Similar Image Finder\dataset\2832.jpg,0
F:\Similar Image Finder\dataset\2833.jpg,2
F:\Similar Image Finder\dataset\2834.jpg,3
F:\Similar Image Finder\dataset\2835.jpg,1
F:\Similar Image Finder\dataset\2836.jpg,0
F:\Similar Image Finder\dataset\2837.jpg,1
F:\Similar Image Finder\dataset\2838.jpg,3
F:\Similar Image Finder\dataset\2839.jpg,1
F:\Similar Image Finder\dataset\284.jpg,2
F:\Similar Image Finder\dataset\2840.jpg,0
F:\Similar Image Finder\dataset\2841.jpg,1
F:\Similar Image Finder\dataset\2842.jpg,3
F:\Similar Image Finder\dataset\2843.jpg,2
F:\Similar Image Finder\dataset\2844.jpg,0
F:\Similar Image Finder\dataset\2845.jpg,2
F:\Similar Image Finder\dataset\2846.jpg,0
F:\Similar Image Finder\dataset\2847.jpg,1
F:\Similar Image Finder\dataset\2848.jpg,2
F:\Similar Image Finder\dataset\2849.jpg,2
F:\Similar Image Finder\dataset\285.jpg,1
F:\Similar Image Finder\dataset\2850.jpg,3
F:\Similar Image Finder\dataset\2851.jpg,2
F:\Similar Image Finder\dataset\2852.jpg,2
F:\Similar Image Finder\dataset\2853.jpg,1
F:\Similar Image Finder\dataset\2854.jpg,3
F:\Similar Image Finder\dataset\2855.jpg,0
F:\Similar Image Finder\dataset\2856.jpg,3
F:\Similar Image Finder\dataset\2857.jpg,1
F:\Similar Image Finder\dataset\2858.jpg,2
F:\Similar Image Finder\dataset\2859.jpg,3
F:\Similar Image Finder\dataset\286.jpg,0
F:\Similar Image Finder\dataset\2860.jpg,0
F:\Similar Image Finder\dataset\2861.jpg,1
F:\Similar Image Finder\dataset\2862.jpg,1
F:\Similar Image Finder\dataset\2863.jpg,0
F:\Similar Image Finder\dataset\2864.jpg,1
F:\Similar Image Finder\dataset\2865.jpg,0
F:\Similar Image Finder\dataset\2866.jpg,1
F:\Similar Image Finder\dataset\2867.jpg,0
F:\Similar Image Finder\dataset\2868.jpg,0
F:\Similar Image Finder\dataset\2869.jpg,0
F:\Similar Image Finder\dataset\287.jpg,0
F:\Similar Image Finder\dataset\2870.jpg,1
F:\Similar Image Finder\dataset\2871.jpg,0
F:\Similar Image Finder\dataset\2872.jpg,0
F:\Similar Image Finder\dataset\2873.jpg,1
F:\Similar Image Finder\dataset\2874.jpg,0
F:\Similar Image Finder\dataset\2875.jpg,0
F:\Similar Image Finder\dataset\2876.jpg,2
F:\Similar Image Finder\dataset\2877.jpg,3
F:\Similar Image Finder\dataset\2878.jpg,3
F:\Similar Image Finder\dataset\2879.jpg,3
F:\Similar Image Finder\dataset\288.jpg,3
F:\Similar Image Finder\dataset\2880.jpg,1
F:\Similar Image Finder\dataset\2881.jpg,3
F:\Similar Image Finder\dataset\2882.jpg,1
F:\Similar Image Finder\dataset\2883.jpg,0
F:\Similar Image Finder\dataset\2884.jpg,0
F:\Similar Image Finder\dataset\2885.jpg,1
F:\Similar Image Finder\dataset\2886.jpg,3
F:\Similar Image Finder\dataset\2887.jpg,3
F:\Similar Image Finder\dataset\2888.jpg,1
F:\Similar Image Finder\dataset\2889.jpg,0
F:\Similar Image Finder\dataset\289.jpg,2
F:\Similar Image Finder\dataset\2890.jpg,0
F:\Similar Image Finder\dataset\2891.jpg,1
F:\Similar Image Finder\dataset\2892.jpg,0
F:\Similar Image Finder\dataset\2893.jpg,1
F:\Similar Image Finder\dataset\2894.jpg,3
F:\Similar Image Finder\dataset\2895.jpg,0
F:\Similar Image Finder\dataset\2896.jpg,1
F:\Similar Image Finder\dataset\2897.jpg,2
F:\Similar Image Finder\dataset\2898.jpg,0
F:\Similar Image Finder\dataset\2899.jpg,3
F:\Similar Image Finder\dataset\29.jpg,2
F:\Similar Image Finder\dataset\290.jpg,3
F:\Similar Image Finder\dataset\2900.jpg,3
F:\Similar Image Finder\dataset\2901.jpg,1
F:\Similar Image Finder\dataset\2902.jpg,2
F:\Similar Image Finder\dataset\2903.jpg,3
F:\Similar Image Finder\dataset\2904.jpg,3
F:\Similar Image Finder\dataset\2905.jpg,0
F:\Similar Image Finder\dataset\2906.jpg,3
F:\Similar Image Finder\dataset\2907.jpg,3
F:\Similar Image Finder\dataset\2908.jpg,1
F:\Similar Image Finder\dataset\2909.jpg,1
F:\Similar Image Finder\dataset\291.jpg,3
F:\Similar Image Finder\dataset\2910.jpg,2
